match_id,bowler,inning,batting_team,total_bowler_runs,maiden,economy,overs,wickets,venue,catch,Direct_runout,Indirect_runout,Stumping,lbw/bowled,fp_points,fp_avg,opp_avg,ven_avg,inn_avg,run_avg,eco_avg,maiden_avg,wicket_avg,over_avg,Points
23,M Ntini,2,Rajasthan Royals,17,1,5.666666667,3,0,Sawai Mansingh Stadium,1,0,0,0,0,24,0,24,24,12,23,6.458333333,0.5,0,3.5,9.5
23,SK Trivedi,1,Chennai Super Kings,17,0,8.5,2,0,Sawai Mansingh Stadium,0,0,0,0,0,0,42,0,55.66666667,19.75,28.5,8.791666667,0,1,3.333333333,9
24,DS Kulkarni,2,Delhi Daredevils,18,0,6,3,3,Dr DY Patil Sports Academy,0,1,0,0,0,93,33.66666667,93,46.5,40,20.33333333,7.152777778,0,1.333333333,2.833333333,9.5
24,GD McGrath,1,Mumbai Indians,26,0,6.5,4,0,Dr DY Patil Sports Academy,0,0,0,0,0,2,56.66666667,2,2,24,24.66666667,6.166666667,0.333333333,1.166666667,4,9.5
24,Mohammad Asif,1,Mumbai Indians,46,0,11.5,4,1,Dr DY Patil Sports Academy,0,0,0,0,0,21,24.33333333,21,21,39.33333333,36,9,0,1.2,4,8.5
24,PJ Sangwan,1,Mumbai Indians,21,0,5.25,4,1,Dr DY Patil Sports Academy,1,0,0,0,0,37,35,37,37,36,30.5,7.625,0,1,4,10
24,A Nehra,2,Delhi Daredevils,25,0,6.25,4,3,Dr DY Patil Sports Academy,1,0,0,0,0,89,24.66666667,89,44.5,36.66666667,25.83333333,8.680555556,0,1.333333333,3,9.5
25,P Kumar,2,Kings XI Punjab,22,1,5.5,4,2,M Chinnaswamy Stadium,0,0,0,0,0,66,50.33333333,66,46.8,58.66666667,29.57142857,7.892857143,0.142857143,1.285714286,3.857142857,10
25,S Sreesanth,1,Royal Challengers Bangalore,16,0,4,4,2,M Chinnaswamy Stadium,1,0,0,0,1,72,29,72,72,25.75,29,8.55952381,0,1.142857143,3.571428571,10
25,VRV Singh,1,Royal Challengers Bangalore,33,0,8.25,4,2,M Chinnaswamy Stadium,0,0,0,0,0,50,37.33333333,50,50,43,33.4,8.35,0,1.4,4,9
25,DW Steyn,2,Kings XI Punjab,16,0,4,4,0,M Chinnaswamy Stadium,0,0,0,0,0,6,23.33333333,6,6,10,26.25,6.5625,0,0.5,4,10
25,Gagandeep Singh,1,Royal Challengers Bangalore,28,0,9.333333333,3,0,M Chinnaswamy Stadium,0,0,0,0,0,0,24,0,0,12.5,36,9.777777778,0,0.666666667,3.666666667,9
25,Z Khan,2,Kings XI Punjab,29,0,7.25,4,2,M Chinnaswamy Stadium,0,0,0,0,1,58,56.66666667,58,51.4,48.33333333,30.28571429,7.571428571,0,2,4,9.5
25,A Kumble,2,Kings XI Punjab,36,0,9,4,0,M Chinnaswamy Stadium,0,0,0,0,0,0,8,0,5.333333333,5.333333333,35,8.75,0,0,4,9
26,MS Gony,2,Deccan Chargers,15,0,5,3,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,31,42.66666667,31,40.75,37.5,30.42857143,8.083333333,0.142857143,1.285714286,3.714285714,10
26,M Ntini,2,Deccan Chargers,37,0,9.25,4,0,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,12,0,0,8,27.66666667,7.388888889,0.333333333,0,3.666666667,9
26,RP Singh,1,Chennai Super Kings,12,0,4,3,2,"MA Chidambaram Stadium, Chepauk",1,0,0,0,1,72,53.66666667,72,72,77.66666667,27.14285714,7.428571429,0.142857143,1.571428571,3.571428571,10
26,M Muralitharan,2,Deccan Chargers,24,0,6,4,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,27,18.33333333,27,24.75,28.2,26,6.5,0,0.833333333,4,9.5
26,PP Ojha,1,Chennai Super Kings,22,0,5.5,4,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,29,24.66666667,29,29,35.66666667,18.66666667,7.083333333,0,0.833333333,2.833333333,9.5
26,DP Vijaykumar,1,Chennai Super Kings,17,0,5.666666667,3,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,29,2,29,29,15.5,17.5,5.833333333,0,0.5,3,9.5
27,A Nehra,1,Rajasthan Royals,13,0,4.333333333,3,3,Dr DY Patil Sports Academy,1,0,0,0,2,109,35,109,66,58.25,24,8.05952381,0,1.571428571,3,10
27,DS Kulkarni,1,Rajasthan Royals,21,0,7,3,2,Dr DY Patil Sports Academy,0,0,0,0,0,52,33,52,48.33333333,46.5,20.42857143,7.130952381,0,1.428571429,2.857142857,9.5
27,SK Trivedi,2,Mumbai Indians,23,0,7.666666667,3,0,Dr DY Patil Sports Academy,0,0,0,0,0,0,44,0,0,35,27.71428571,8.630952381,0,0.857142857,3.285714286,9
27,Sohail Tanvir,2,Mumbai Indians,13,0,3.25,4,0,Dr DY Patil Sports Academy,0,0,0,0,0,6,107,6,6,46.5,22,5.5,0,2.25,4,10
27,MM Patel,2,Mumbai Indians,21,0,7,3,0,Dr DY Patil Sports Academy,0,0,0,0,0,2,38.66666667,2,2,0.666666667,28.85714286,8,0,0.857142857,3.571428571,9.5
27,SK Warne,2,Mumbai Indians,19,0,9.5,2,1,Dr DY Patil Sports Academy,0,0,0,0,1,33,40.66666667,33,33,18.66666667,24.71428571,8.488095238,0.142857143,1.428571429,3,9
28,L Balaji,1,Delhi Daredevils,35,0,8.75,4,2,Feroz Shah Kotla,0,0,0,0,0,50,0,50,50,50,35,8.75,0,2,4,9
28,MS Gony,1,Delhi Daredevils,36,0,9,4,1,Feroz Shah Kotla,0,0,0,0,1,33,21.33333333,33,33,44.5,31.125,8.197916667,0.125,1.25,3.75,9
28,PJ Sangwan,2,Chennai Super Kings,29,0,7.25,4,2,Feroz Shah Kotla,0,0,0,0,0,50,36,42.5,50,50,30,7.5,0,1.333333333,4,9.5
28,M Muralitharan,1,Delhi Daredevils,25,0,6.25,4,0,Feroz Shah Kotla,0,0,0,0,0,2,22.66666667,6,2,8,25.85714286,6.464285714,0,0.714285714,4,9.5
28,GD McGrath,2,Chennai Super Kings,23,0,5.75,4,1,Feroz Shah Kotla,0,0,0,0,0,29,46.33333333,29,59.33333333,56.66666667,24.42857143,6.107142857,0.285714286,1.142857143,4,9.5
28,P Amarnath,1,Delhi Daredevils,35,0,11.66666667,3,0,Feroz Shah Kotla,0,0,0,0,0,-4,42.33333333,-4,-4,23,40.2,10.63333333,0,1.2,3.8,8.5
28,Mohammad Asif,2,Chennai Super Kings,33,0,8.25,4,1,Feroz Shah Kotla,0,0,0,0,0,25,14.66666667,25,11.5,24.33333333,35.5,8.875,0,1.166666667,4,9
29,DW Steyn,1,Kolkata Knight Riders,27,0,6.75,4,3,Eden Gardens,0,0,1,0,2,103,26,103,103,53,26.4,6.6,0,1,4,9.5
29,A Kumble,1,Kolkata Knight Riders,21,0,7,3,1,Eden Gardens,0,0,0,0,0,27,5.333333333,27,27,27,31.5,8.3125,0,0.25,3.75,9.5
29,R Vinay Kumar,1,Kolkata Knight Riders,15,0,5,3,1,Eden Gardens,1,0,0,0,0,39,-2.666666667,39,39,10.33333333,24,8.8125,0,0.25,2.75,10
29,Umar Gul,2,Royal Challengers Bangalore,30,0,10,3,1,Eden Gardens,0,0,0,0,0,23,95,23,23,23,29.33333333,8.166666667,0,2.333333333,3.666666667,8.5
29,I Sharma,2,Royal Challengers Bangalore,25,0,6.25,4,1,Eden Gardens,0,0,0,0,0,27,22,33,34.33333333,26.75,23.85714286,6.464285714,0.142857143,0.714285714,3.571428571,9.5
29,AB Dinda,2,Royal Challengers Bangalore,20,0,6.666666667,3,0,Eden Gardens,0,0,0,0,0,2,21.33333333,33,25.33333333,26.25,19.71428571,6.071428571,0,0.714285714,3.285714286,9.5
29,P Kumar,1,Kolkata Knight Riders,36,0,12,3,1,Eden Gardens,0,0,0,0,0,21,55.66666667,14.5,21,22.8,30.375,8.40625,0.125,1.25,3.75,8.5
29,Z Khan,1,Kolkata Knight Riders,27,0,9,3,1,Eden Gardens,0,0,0,0,0,25,47,25,25,60.4,29.875,7.75,0,1.875,3.875,9
29,M Kartik,2,Royal Challengers Bangalore,24,0,12,2,1,Eden Gardens,1,1,0,0,0,41,40,41,54.33333333,13,24.5,8.8125,0,1.25,3,8.5
30,DP Vijaykumar,2,Rajasthan Royals,10,0,10,1,0,Sawai Mansingh Stadium,0,0,0,0,0,0,15.5,0,0,0,15,7.222222222,0,0.333333333,2.333333333,8.5
30,PP Ojha,2,Rajasthan Royals,47,0,11.75,4,1,Sawai Mansingh Stadium,1,0,0,0,0,29,35.66666667,12.5,29,22.25,22.71428571,7.75,0,0.857142857,3,8.5
30,RP Singh,2,Rajasthan Royals,24,0,6,4,1,Sawai Mansingh Stadium,0,0,0,0,0,27,55,44.5,27,29,26.75,7.25,0.125,1.5,3.625,9.5
30,SK Warne,1,Deccan Chargers,20,0,5,4,2,Sawai Mansingh Stadium,1,1,0,0,1,84,29.66666667,65,60.25,66,24.125,8.052083333,0.125,1.5,3.125,10
30,SK Trivedi,1,Deccan Chargers,8,0,2.666666667,3,2,Sawai Mansingh Stadium,0,0,0,0,0,56,35.66666667,25,55.75,27,25.25,7.885416667,0,1,3.25,10
30,Sohail Tanvir,1,Deccan Chargers,39,0,9.75,4,1,Sawai Mansingh Stadium,0,0,1,0,0,31,107,31,115.3333333,88.33333333,25.4,6.35,0,2,4,9
30,MM Patel,1,Deccan Chargers,28,0,7,4,1,Sawai Mansingh Stadium,1,0,0,0,0,35,19.33333333,14.5,37.25,40.6,28.75,7.875,0,0.875,3.625,9.5
31,P Amarnath,2,Kings XI Punjab,35,0,11.66666667,3,1,"MA Chidambaram Stadium, Chepauk",1,0,0,0,0,29,32,30,35.33333333,34.25,39.33333333,10.80555556,0,1.166666667,3.666666667,8.5
31,M Muralitharan,2,Kings XI Punjab,32,0,8,4,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,25,20,25,24.8,27.66666667,26.625,6.65625,0,0.75,4,9
31,VRV Singh,1,Chennai Super Kings,35,0,8.75,4,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,25,27.66666667,25,25,38.5,33.66666667,8.416666667,0,1.333333333,4,9
31,L Balaji,2,Kings XI Punjab,24,0,6,4,5,"MA Chidambaram Stadium, Chepauk",0,0,0,0,1,151,50,151,151,151,29.5,7.375,0,3.5,4,10
31,S Sreesanth,1,Chennai Super Kings,29,0,7.25,4,2,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,50,55,23,50,30.6,29,8.395833333,0,1.25,3.625,9.5
31,MS Gony,2,Kings XI Punjab,38,0,9.5,4,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,25,21.33333333,24,37.6,35.71428571,31.88888889,8.342592593,0.111111111,1.222222222,3.777777778,9
32,I Sharma,2,Deccan Chargers,27,0,9,3,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,20,21.5,0,21.4,24.25,6.78125,0.125,0.625,3.5,9
32,RP Singh,1,Kolkata Knight Riders,59,0,14.75,4,1,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,27,64,29,28.5,65,30.33333333,8.083333333,0.111111111,1.444444444,3.666666667,8
32,M Kartik,2,Deccan Chargers,29,0,9.666666667,3,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,13,61,0,9.75,25.4,8.983333333,0,1,3,9
32,WPUJC Vaas,1,Kolkata Knight Riders,36,0,12,3,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,21,30.33333333,42.5,16,21,27.25,7.75,0,1,3.5,8.5
32,AB Dinda,2,Deccan Chargers,33,0,8.25,4,3,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,79,9,57,79,36.8,21.375,6.34375,0,1,3.375,9
32,PP Ojha,1,Kolkata Knight Riders,25,0,12.5,2,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,-6,39.33333333,29,-3.333333333,25.25,23,8.34375,0,0.75,2.875,8.5
32,DP Vijaykumar,1,Kolkata Knight Riders,21,0,7,3,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,27,10.33333333,27,27,19.33333333,16.5,7.166666667,0,0.5,2.5,9.5
32,Umar Gul,2,Deccan Chargers,43,0,10.75,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,23,71,23,23,23,32.75,8.8125,0,2,3.75,8.5
33,SK Warne,1,Delhi Daredevils,47,0,11.75,4,0,Sawai Mansingh Stadium,1,0,0,0,0,4,50,2,49,55.66666667,26.66666667,8.462962963,0.111111111,1.333333333,3.222222222,8.5
33,MM Patel,1,Delhi Daredevils,24,0,6,4,1,Sawai Mansingh Stadium,0,1,0,0,0,39,31,19.5,37.6,40.33333333,28.22222222,7.666666667,0,0.888888889,3.666666667,9.5
33,SK Trivedi,1,Delhi Daredevils,28,0,7,4,2,Sawai Mansingh Stadium,0,0,0,0,2,68,18.66666667,33,58.2,33.83333333,25.55555556,7.787037037,0,1.111111111,3.333333333,9.5
33,A Mishra,2,Rajasthan Royals,27,0,9,3,2,Sawai Mansingh Stadium,0,0,0,0,1,58,0,58,58,58,27,9,0,2,3,9
33,GD McGrath,2,Rajasthan Royals,12,0,3,4,1,Sawai Mansingh Stadium,0,0,0,0,0,31,20,36,31,50.25,22.875,5.71875,0.25,1.125,4,10
33,PJ Sangwan,2,Rajasthan Royals,33,0,8.25,4,0,Sawai Mansingh Stadium,0,0,0,0,0,0,40.66666667,0,0,25,30.75,7.6875,0,1,4,9
34,P Kumar,2,Kings XI Punjab,15,0,5,3,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,6,59.33333333,36,6,45.5,28.66666667,8.027777778,0.111111111,1.111111111,3.666666667,10
34,Z Khan,2,Kings XI Punjab,35,0,8.75,4,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,47.66666667,29,0,36.25,30.44444444,7.861111111,0,1.666666667,3.888888889,9
34,VRV Singh,1,Royal Challengers Bangalore,15,0,3.75,4,1,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,1,39,36,44.5,43.5,38.6,31,7.75,0,1.285714286,4,10
34,S Sreesanth,1,Royal Challengers Bangalore,29,0,7.25,4,3,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,1,87,58,79.5,35.8,40,29,8.268518519,0,1.444444444,3.666666667,9.5
34,A Kumble,2,Kings XI Punjab,36,0,9,4,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,10.33333333,0,0,4,32.4,8.45,0,0.2,3.8,9
34,R Vinay Kumar,2,Kings XI Punjab,11,0,5.5,2,1,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,29,11,29,29,14.5,21.4,8.15,0,0.4,2.6,9.5
34,DW Steyn,2,Kings XI Punjab,33,0,16.5,2,0,"Punjab Cricket Association Stadium, Mohali",1,0,0,0,0,2,41,4,2,7.333333333,27.5,8.25,0,0.833333333,3.666666667,8
35,AB Dinda,2,Delhi Daredevils,29,0,7.25,4,2,Eden Gardens,0,1,0,0,1,70,35.33333333,70,36.5,42.33333333,22.22222222,6.444444444,0,1.111111111,3.444444444,9.5
35,I Sharma,2,Delhi Daredevils,18,0,6,3,0,Eden Gardens,1,0,0,0,0,10,8.333333333,10,28.25,19.5,23.55555556,6.694444444,0.111111111,0.555555556,3.444444444,9.5
35,A Mishra,1,Kolkata Knight Riders,13,0,4.333333333,3,0,Eden Gardens,0,0,0,0,0,6,58,6,6,6,20,6.666666667,0,1,3,10
35,GD McGrath,1,Kolkata Knight Riders,22,0,5.5,4,0,Eden Gardens,1,0,0,0,0,12,20.66666667,12,12,21.6,22.77777778,5.694444444,0.222222222,1,4,9.5
35,PJ Sangwan,1,Kolkata Knight Riders,29,0,7.25,4,2,Eden Gardens,0,0,0,0,0,50,29,50,50,40.66666667,30.4,7.6,0,1.2,4,9.5
35,Shoaib Akhtar,2,Delhi Daredevils,11,0,3.666666667,3,4,Eden Gardens,0,0,0,0,1,122,0,122,122,122,11,3.666666667,0,4,3,10
36,M Muralitharan,2,Mumbai Indians,20,0,10,2,0,Wankhede Stadium,0,0,0,0,0,-2,18,23,-2,23.42857143,25.88888889,7.027777778,0,0.666666667,3.777777778,8.5
36,MS Gony,2,Mumbai Indians,31,0,10.33333333,3,0,Wankhede Stadium,0,0,0,0,0,-2,29.66666667,20.5,-2,31,31.8,8.541666667,0.1,1.1,3.7,8.5
36,DS Kulkarni,1,Chennai Super Kings,33,0,8.25,4,3,Wankhede Stadium,0,0,0,0,1,87,50.33333333,60,57,54.6,22,7.270833333,0,1.625,3,9
36,A Nehra,1,Chennai Super Kings,31,0,7.75,4,0,Wankhede Stadium,0,0,0,0,0,0,71.33333333,25,10.5,46.6,24.875,8.020833333,0,1.375,3.125,9
36,L Balaji,2,Mumbai Indians,9,0,4.5,2,0,Wankhede Stadium,0,0,0,0,0,6,100.5,6,6,78.5,22.66666667,6.416666667,0,2.333333333,3.333333333,10
37,PP Ojha,1,Delhi Daredevils,19,0,9.5,2,2,Feroz Shah Kotla,0,0,0,0,0,50,17.33333333,25,50,30.2,22.55555556,8.472222222,0,0.888888889,2.777777778,9
37,A Mishra,2,Deccan Chargers,17,0,4.25,4,5,Feroz Shah Kotla,0,0,0,0,1,155,32,155,155,106.5,19,5.861111111,0,2.333333333,3.333333333,10
37,GD McGrath,2,Deccan Chargers,42,0,10.5,4,2,Feroz Shah Kotla,0,0,0,0,0,48,24,36,56.5,49.8,24.7,6.175,0.2,1.1,4,8.5
37,DP Vijaykumar,1,Delhi Daredevils,24,0,6,4,1,Feroz Shah Kotla,0,0,0,0,0,27,18.66666667,27,27,21.25,18,6.933333333,0,0.6,2.8,9.5
37,RP Singh,1,Delhi Daredevils,50,0,12.5,4,1,Feroz Shah Kotla,1,0,0,0,0,27,42,26,27,57.4,32.3,8.525,0.1,1.4,3.7,8.5
37,Mohammad Asif,2,Deccan Chargers,51,0,12.75,4,0,Feroz Shah Kotla,0,0,0,0,0,-6,23.66666667,33,5.666666667,16.75,37.71428571,9.428571429,0,1,4,8.5
38,Shoaib Akhtar,2,Mumbai Indians,29,0,14.5,2,1,Wankhede Stadium,0,0,0,0,0,19,122,19,19,70.5,20,9.083333333,0,2.5,2.5,8
38,AB Agarkar,2,Mumbai Indians,5,0,5,1,0,Wankhede Stadium,0,0,0,0,0,0,16.66666667,14.5,0,35.75,23.28571429,7.571428571,0,1.142857143,3,10
38,A Nehra,1,Kolkata Knight Riders,17,0,5.666666667,3,0,Wankhede Stadium,0,0,0,0,0,4,66,10,8.333333333,39.5,24,7.759259259,0,1.222222222,3.111111111,9.5
38,I Sharma,2,Mumbai Indians,29,0,9.666666667,3,1,Wankhede Stadium,0,0,0,0,0,25,12.33333333,29,25,20.28571429,24.1,6.991666667,0.1,0.6,3.4,9
39,SK Trivedi,2,Royal Challengers Bangalore,23,0,11.5,2,1,Sawai Mansingh Stadium,2,0,0,0,0,37,41.33333333,31,54.66666667,35.5,25.3,8.158333333,0,1.1,3.2,8.5
39,SK Warne,2,Royal Challengers Bangalore,23,0,5.75,4,3,Sawai Mansingh Stadium,0,0,0,0,0,83,40.33333333,74.5,54.66666667,34.75,26.3,8.191666667,0.1,1.5,3.3,10
39,Z Khan,1,Rajasthan Royals,46,0,11.5,4,0,Sawai Mansingh Stadium,0,0,0,0,0,-4,27.66666667,11.5,-4,49.66666667,32,8.225,0,1.5,3.9,8.5
39,Abdur Razzak,1,Rajasthan Royals,29,0,14.5,2,0,Sawai Mansingh Stadium,0,0,0,0,0,-6,0,-6,-6,-6,29,14.5,0,0,2,8
39,Sohail Tanvir,2,Royal Challengers Bangalore,10,0,2.5,4,3,Sawai Mansingh Stadium,0,0,0,0,1,93,88.33333333,49.5,109.75,62,22.83333333,5.708333333,0,2.166666667,4,10
39,A Kumble,1,Rajasthan Royals,32,0,8,4,1,Sawai Mansingh Stadium,0,0,0,0,0,25,9,18.5,25,26,32.33333333,8.375,0,0.333333333,3.833333333,9
39,MM Patel,2,Royal Challengers Bangalore,21,0,5.25,4,2,Sawai Mansingh Stadium,0,0,0,0,0,54,25.33333333,57,40.33333333,14,27.5,7.425,0,1,3.7,10
39,P Kumar,1,Rajasthan Royals,28,0,7,4,0,Sawai Mansingh Stadium,0,0,0,0,0,2,31,10.5,2,19.33333333,28.6,7.925,0.1,1,3.7,9.5
40,VRV Singh,1,Delhi Daredevils,33,0,16.5,2,0,Feroz Shah Kotla,0,0,0,0,0,-6,38,36.5,-6,31.16666667,31.25,8.84375,0,1.125,3.75,8
40,S Sreesanth,1,Delhi Daredevils,33,0,11,3,0,Feroz Shah Kotla,0,0,0,0,0,-2,69.66666667,-4,-2,34,29.4,8.541666667,0,1.3,3.6,8.5
40,RR Powar,1,Delhi Daredevils,22,0,11,2,2,Feroz Shah Kotla,1,0,0,0,1,64,0,64,64,64,22,11,0,2,2,8.5
40,PJ Sangwan,2,Kings XI Punjab,12,0,12,1,1,Feroz Shah Kotla,0,0,0,0,0,25,33.33333333,25,37.5,25,27.33333333,8.333333333,0,1.166666667,3.5,8.5
40,A Mishra,2,Kings XI Punjab,21,0,10.5,2,1,Feroz Shah Kotla,0,0,0,0,0,23,73,23,89,78.66666667,19.5,7.020833333,0,2,3,8.5
40,GD McGrath,2,Kings XI Punjab,18,0,9,2,1,Feroz Shah Kotla,0,0,0,0,0,25,30.33333333,29,50.2,45.66666667,24.09090909,6.431818182,0.181818182,1.090909091,3.818181818,9
41,CRD Fernando,2,Deccan Chargers,38,0,9.5,4,3,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,1,87,23,87,87,87,39.5,9.875,0,2,4,9
41,DP Vijaykumar,1,Mumbai Indians,24,0,12,2,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,-4,18,-4,11.5,16.2,19,7.777777778,0,0.5,2.666666667,8.5
41,RP Singh,1,Mumbai Indians,35,0,8.75,4,3,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,2,103,27,85.5,43.4,65,32.54545455,8.545454545,0.090909091,1.545454545,3.727272727,9
41,DNT Zoysa,1,Mumbai Indians,37,0,12.33333333,3,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,-6,25,9.5,9.5,9.5,33,9.277777778,0,0.666666667,3.666666667,8.5
41,PP Ojha,1,Mumbai Indians,23,0,5.75,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,4,24.33333333,11,-1.5,25.83333333,22.6,8.2,0,0.8,2.9,9.5
41,A Nehra,2,Deccan Chargers,29,0,7.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,37.66666667,0,0,27.5,24.5,7.708333333,0,1.1,3.2,9.5
42,AB Agarkar,2,Chennai Super Kings,14,0,7,2,0,Eden Gardens,0,0,0,0,0,2,7,14.5,27,29,22.125,7.5,0,1,2.875,9.5
42,MS Gony,1,Kolkata Knight Riders,17,0,4.25,4,0,Eden Gardens,1,0,0,0,0,14,18.66666667,35,14,34.33333333,30.45454545,8.151515152,0.090909091,1,3.727272727,10
42,Shoaib Akhtar,2,Chennai Super Kings,14,0,7,2,0,Eden Gardens,0,0,0,0,0,2,70.5,2,62,47.66666667,18,8.388888889,0,1.666666667,2.333333333,9.5
42,I Sharma,2,Chennai Super Kings,16,0,8,2,0,Eden Gardens,0,0,0,0,0,0,11.66666667,4,22.6,17.75,23.36363636,7.083333333,0.090909091,0.545454545,3.272727273,9
42,M Muralitharan,1,Kolkata Knight Riders,41,0,10.25,4,0,Eden Gardens,0,0,0,0,0,-2,8.333333333,6,-2,4.666666667,27.4,7.35,0,0.6,3.8,8.5
42,AB Dinda,2,Chennai Super Kings,10,0,5,2,0,Eden Gardens,0,0,0,0,0,6,50.33333333,3,30.4,37.14285714,21,6.3,0,1,3.3,10
42,M Ntini,1,Kolkata Knight Riders,21,0,5.25,4,4,Eden Gardens,0,0,0,0,3,136,8,136,136,136,26,6.854166667,0.25,1,3.75,10
42,L Balaji,1,Kolkata Knight Riders,36,0,9,4,1,Eden Gardens,0,0,0,0,1,33,69,33,33,41.5,26,7.0625,0,2,3.5,9
43,GD McGrath,1,Royal Challengers Bangalore,15,0,3.75,4,2,M Chinnaswamy Stadium,0,0,0,0,1,64,28.33333333,86,64,28.66666667,23.33333333,6.208333333,0.166666667,1.166666667,3.833333333,10
43,A Kumble,2,Delhi Daredevils,18,0,4.5,4,2,M Chinnaswamy Stadium,0,0,0,0,0,56,17.33333333,56,18,14.4,30.28571429,7.821428571,0,0.571428571,3.857142857,10
43,DW Steyn,2,Delhi Daredevils,26,0,6.5,4,1,M Chinnaswamy Stadium,0,0,0,0,0,27,37,42.5,11.25,12.25,27.28571429,8,0,0.857142857,3.714285714,9.5
43,B Akhil,2,Delhi Daredevils,21,0,5.25,4,1,M Chinnaswamy Stadium,0,0,0,0,0,29,27,29,14.5,29,24,6.472222222,0,1,3.666666667,10
43,P Kumar,2,Delhi Daredevils,33,0,16.5,2,1,M Chinnaswamy Stadium,0,0,0,0,0,19,9.666666667,14.5,42.16666667,40.2,29,8.704545455,0.090909091,1,3.545454545,8
43,PJ Sangwan,1,Royal Challengers Bangalore,51,0,17,3,0,M Chinnaswamy Stadium,0,0,0,0,0,-6,25,-6,-6,29,30.71428571,9.571428571,0,1,3.428571429,8
43,Z Khan,2,Delhi Daredevils,37,0,12.33333333,3,0,M Chinnaswamy Stadium,0,0,0,0,0,-6,7,8.5,41.83333333,27.8,32.45454545,8.598484848,0,1.363636364,3.818181818,8.5
44,AB Agarkar,2,Rajasthan Royals,30,0,10,3,0,Eden Gardens,0,0,0,0,0,-2,0.666666667,9.5,19.75,23.83333333,23,7.777777778,0,0.888888889,2.888888889,8.5
44,AB Dinda,2,Rajasthan Royals,32,0,8,4,0,Eden Gardens,0,0,0,0,0,0,51.66666667,0,25.33333333,32.5,22,6.454545455,0,0.909090909,3.363636364,9
44,I Sharma,2,Rajasthan Royals,23,0,7.666666667,3,1,Eden Gardens,0,0,0,0,0,25,11.66666667,30,23,18.55555556,23.33333333,7.131944444,0.083333333,0.583333333,3.25,9
44,Sohail Tanvir,1,Kolkata Knight Riders,26,0,6.5,4,3,Eden Gardens,0,0,0,0,1,89,43.33333333,88,89,88.5,23.28571429,5.821428571,0,2.285714286,4,9.5
44,MM Patel,1,Kolkata Knight Riders,22,1,5.5,4,2,Eden Gardens,0,0,0,0,1,74,42.66666667,37,74,45.14285714,27,7.25,0.090909091,1.090909091,3.727272727,10
44,SK Trivedi,1,Kolkata Knight Riders,26,0,8.666666667,3,1,Eden Gardens,0,0,0,0,0,25,53.66666667,66,25,32.57142857,25.36363636,8.204545455,0,1.090909091,3.181818182,9
44,SK Warne,1,Kolkata Knight Riders,21,0,7,3,0,Eden Gardens,0,0,0,0,0,2,57,12.5,2,48,25.81818182,8.083333333,0.090909091,1.363636364,3.272727273,9.5
44,Umar Gul,2,Rajasthan Royals,30,1,7.5,4,2,Eden Gardens,0,0,0,0,0,62,35.33333333,96,42.5,36,32.2,8.55,0.2,2,3.8,9.5
45,S Sreesanth,2,Mumbai Indians,35,0,8.75,4,2,Wankhede Stadium,0,0,0,0,1,58,45,54,58,46.25,29.90909091,8.560606061,0,1.363636364,3.636363636,9
45,CRD Fernando,1,Kings XI Punjab,36,0,9,4,1,Wankhede Stadium,0,0,0,0,0,25,55,25,25,24,38.33333333,9.583333333,0,1.666666667,4,9
45,VRV Singh,2,Mumbai Indians,56,0,14,4,3,Wankhede Stadium,1,0,0,0,0,81,19.33333333,52,81,45.66666667,34,9.416666667,0,1.333333333,3.777777778,8
