all_rounder,match_id,home_team,opposition_team,venue,bat_inning,batsman_runs,balls,strike_rate,total_batting_points,bat_fp,total_points,batting_avg_inning_points,batting_avg_venue_points,batting_avg_oppo_points,avg_strike_rate,avg_batsman_runs,bowl_inning,total_bowler_runs,maiden,economy,overs,wickets,bowling_fp,bowl_fp_avg,bowl_opp_avg,bowl_ven_avg,bowl_inn_avg,bowl_run_avg,eco_avg,maiden_avg,wicket_avg,bowl_over_avg,rating
CH Gayle,198,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2,102,57,178.947368421053,22,14,36,32.5714285714286,29.8,36,123.562607813168,33.2352941176471,1,9,0,4.5,2,0,14,18,14,13,18.3333333333333,21.7857142857143,9.33928571428571,0,0.357142857142857,2.64285714285714,10
CH Gayle,204,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2,26,14,185.714285714286,17,-2,15,30.375,32,31,127.015478807675,32.8333333333333,1,20,0,10,2,0,-2,14.3333333333333,11.5,11.5,15.4285714285714,21.6666666666667,9.38333333333333,0,0.333333333333333,2.6,9.5
CH Gayle,208,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,1,49,26,188.461538461538,35,31,66,33,44.5,66,130.249481947352,33.6842105263158,2,8,0,4,2,1,31,13.6666666666667,31,31,12.4444444444444,20.8125,9.046875,0,0.375,2.5625,10
CH Gayle,221,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1,107,49,218.367346938775,22,99,121,40.3333333333333,70,52.6,134.655375196923,37.35,2,21,0,5.25,4,3,99,14.3333333333333,26.8,65,21.1,20.8235294117647,8.82352941176471,0,0.529411764705882,2.64705882352941,10
CH Gayle,225,Royal Challengers Bangalore,Kochi Tuskers Kerala,M Chinnaswamy Stadium,2,44,17,258.823529411765,30,60,90,37,75,90,140.568144445249,37.6666666666667,1,26,0,6.5,4,2,60,42.6666666666667,60,63.3333333333333,21,21.1111111111111,8.69444444444444,0,0.611111111111111,2.72222222222222,9.5
CH Gayle,229,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,2,70,44,159.090909090909,49,25,74,40.7,74,40.3333333333333,141.410088292779,39.1363636363636,1,23,0,7.66666666666667,3,1,25,63.3333333333333,23.5,25,21.4444444444444,21.2105263157895,8.64035087719298,0,0.631578947368421,2.73684210526316,10
CH Gayle,233,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2,38,12,316.666666666667,24,0,24,39.1818181818182,64.8,30,149.029939526426,39.0869565217391,1,11,0,11,1,0,0,61.3333333333333,7,47.5,19.3,20.7,8.75833333333333,0,0.6,2.65,9.5
CH Gayle,237,Royal Challengers Bangalore,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2,0,7,0,-2,8,6,36.4166666666667,6,44.8333333333333,142.820358712825,37.4583333333333,1,35,0,8.75,4,0,8,28.3333333333333,23.6666666666667,8,18.2727272727273,21.3809523809524,8.75793650793651,0,0.571428571428571,2.71428571428571,9
CH Gayle,243,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2,75,54,138.888888888889,55,0,55,37.8461538461538,63.1666666666667,44,142.663099919868,38.96,1,27,0,9,3,0,0,11,14.5,38,16.75,21.6363636363636,8.76893939393939,0,0.545454545454545,2.72727272727273,10
CH Gayle,245,Royal Challengers Bangalore,Chennai Super Kings,Wankhede Stadium,1,8,9,88.8888888888889,5,6,11,38.0769230769231,11,33,140.594861034061,37.7692307692308,2,19,0,4.75,4,0,6,2.66666666666667,11.6666666666667,6,19.7272727272727,21.5217391304348,8.59420289855072,0,0.521739130434783,2.78260869565217,8
CH Gayle,247,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",1,89,50,178,61,6,67,40.1428571428571,50,44.25,141.980236551318,39.6666666666667,2,11,0,3.66666666666667,3,0,6,4.66666666666667,11.75,17.5,18.5833333333333,21.0833333333333,8.38888888888889,0,0.5,2.79166666666667,10
CH Gayle,248,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,0,3,0,-2,58,56,39.1428571428571,52,38.75,136.909513817342,38.25,1,34,0,8.5,4,2,58,4,23.25,31,19.9230769230769,21.6,8.39333333333333,0,0.56,2.84,9
CH Gayle,258,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2,2,8,25,2,0,2,36.6666666666667,54.4285714285714,20.6666666666667,133.05056506502,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CH Gayle,261,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,68,40,170,56,0,56,41.2,53,42.2,134.282212896186,38.0333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,266,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2,8,9,88.8888888888889,5,0,5,34.6875,48.25,31.5,132.817912121757,37.0645161290323,1,21,0,21,1,0,0,23.3333333333333,15.6666666666667,31.6666666666667,18.5,21.5769230769231,8.87820512820513,0,0.538461538461538,2.76923076923077,8
CH Gayle,269,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2,81,49,165.30612244898,57,0,57,36,49.2222222222222,61.5,133.833168694483,38.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,273,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,87,61,142.622950819672,61,0,61,37.3888888888889,45.5,47.1428571428571,134.099525728579,39.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,278,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,1,4,8,50,4,0,4,38.875,39,26,131.626010265974,38.8529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,283,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2,86,59,145.762711864407,57,0,57,38.4210526315789,34.3333333333333,29.75,132.029916025929,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,290,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1,71,44,161.363636363636,53,0,53,39.7058823529412,49.6,47.875,132.844741590866,41.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,296,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,2,26,23,113.04347826087,17,0,17,37.35,46.6363636363636,15.6666666666667,132.309572311677,40.6486486486486,1,6,0,6,1,0,0,21.3333333333333,8.33333333333333,27.1428571428571,17.2666666666667,21,8.7716049382716,0,0.518518518518518,2.7037037037037,8.5
CH Gayle,300,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,2,82,59,138.983050847458,59,0,59,38.3809523809524,35,47.2,132.485190167881,41.7368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,303,Royal Challengers Bangalore,Pune Warriors,Subrata Roy Sahara Stadium,1,57,32,178.125,44,0,44,39.9444444444444,44,55.6666666666667,133.655441702038,42.1282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,308,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,1,6,8,75,3,-6,-3,37.6842105263158,42.5,38.8333333333333,132.189055659487,41.225,2,39,0,13,3,0,-6,19.3333333333333,8.2,23,16.6923076923077,21.6428571428571,8.92261904761905,0,0.5,2.71428571428571,8
CH Gayle,312,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,1,128,62,206.451612903226,22,0,22,36.9,28.6666666666667,28.75,134.000337543481,43.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,317,Royal Challengers Bangalore,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2,27,10,270,18,0,18,37.4545454545455,18,16.25,137.238424744827,42.952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
CH Gayle,324,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,1,92,61,150.819672131148,56,0,56,37.8095238095238,43.5384615384615,41.2857142857143,137.554267707299,44.093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,328,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1,1,2,50,1,0,1,36.1363636363636,9.5,1,135.564397986679,43.1136363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,331,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,2,13,15,86.6666666666667,7,0,7,36.1304347826087,40.9285714285714,4,134.477781735123,42.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,334,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2,85,55,154.545454545455,58,0,58,37.0416666666667,42.0666666666667,35.4,134.914035491869,43.3695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,338,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,4,11,36.3636363636364,-5,0,-5,34.3478260869565,41.4,34.3333333333333,132.817218489141,42.531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,343,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,2,13,10,130,9,0,9,35.92,40,24.8,132.758526437284,41.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,348,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2,49,49,100,38,0,38,36,39.8823529411765,28,132.089985081421,42.0612244897959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,354,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,1,175,69,253.623188405797,22,58,80,36.25,42.1111111111111,61.75,134.520649147908,44.72,2,5,0,5,1,2,58,-2,44.5,26.8888888888889,19.6428571428571,21.0689655172414,8.78735632183908,0,0.551724137931034,2.6551724137931,10
CH Gayle,359,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,2,18,20,90,9,0,9,35,26.3333333333333,37.25,133.647695243047,44.1960784313726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,363,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,1,34,17,200,23,0,23,35.72,33.6666666666667,27.2857142857143,134.923701103758,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
CH Gayle,368,Royal Challengers Bangalore,Pune Warriors,Subrata Roy Sahara Stadium,1,21,21,100,12,41,53,36.3846153846154,48.5,60,134.264763347083,43.5660377358491,2,5,0,5,1,1,41,17.3333333333333,43.3333333333333,41,21.0666666666667,20.5333333333333,8.66111111111111,0,0.566666666666667,2.6,8
CH Gayle,373,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,61,34,179.411764705882,48,0,48,36.8148148148148,46.3333333333333,47.8888888888889,135.100818927802,43.8888888888889,2,22,0,22,1,0,0,31,20.2857142857143,12.5,19.75,20.5806451612903,9.09139784946236,0,0.548387096774194,2.54838709677419,10
CH Gayle,379,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,1,4,7,57.1428571428571,1,0,1,35.5357142857143,21.75,20.8333333333333,133.683401440803,43.1636363636364,2,8,0,8,1,0,0,33,7.66666666666667,7.66666666666667,18.5882352941176,20.1875,9.05729166666667,0,0.53125,2.5,8
CH Gayle,383,Royal Challengers Bangalore,Kolkata Knight Riders,JSCA International Stadium Complex,1,33,37,89.1891891891892,31,0,31,35.3793103448276,31,34.6666666666667,132.88886193631,42.9821428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,385,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1,77,56,137.5,57,0,57,36.1,42.8947368421053,48.8,132.969759095322,43.5789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,391,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,1,28,14,200,22,0,22,35.6451612903226,41.85,32.5714285714286,134.125452904023,43.3103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
CH Gayle,416,Royal Challengers Bangalore,Kings XI Punjab,Dubai International Cricket Stadium,1,20,7,285.714285714286,8,0,8,34.78125,8,45.0909090909091,136.694755155045,42.9152542372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
CH Gayle,422,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,2,27,20,135,14,0,14,34.25,40.5238095238095,7.33333333333333,136.666509235794,42.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,425,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,2,38,25,152,28,0,28,34.0344827586207,26.75,36.2222222222222,136.917877936846,42.5737704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,429,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,2,4,7,57.1428571428571,1,0,1,32.9333333333333,38.7272727272727,41.4166666666667,135.631184053072,41.9516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,432,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,1,19,25,76,10,0,10,34.030303030303,37.4782608695652,25.125,134.684657322071,41.5873015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,436,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,1,22,23,95.6521739130435,13,0,13,33.4117647058824,36.4583333333333,19.7142857142857,134.074774768805,41.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,441,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,2,46,52,88.4615384615385,32,0,32,32.9032258064516,31.5,32.5,133.37303267177,41.3538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,444,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1,14,20,70,9,0,9,32.7142857142857,9.33333333333333,7.75,132.412835207047,40.9393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,448,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2,6,9,66.6666666666667,3,0,3,31.96875,29.8571428571429,30.1428571428571,131.431549109429,40.4179104477612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,461,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2,10,31,32.258064516129,4,0,4,31.1212121212121,35.16,33,129.973115512469,39.9705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,467,Royal Challengers Bangalore,Rajasthan Royals,"Sardar Patel Stadium, Motera",2,20,17,117.647058823529,8,0,8,30.4411764705882,8,23.2222222222222,129.79447700973,39.6811594202898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,471,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2,96,57,168.421052631579,66,0,66,31.4571428571429,34.375,34.625,130.3462852329,40.4857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,475,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,1,21,16,131.25,11,0,11,32.1111111111111,34.2307692307692,8.4,130.359013609901,40.2112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,483,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2,62,42,147.619047619048,42,0,42,31.75,25.8,22.5,130.598736304473,40.5138888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,487,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,1,10,4,250,4,0,4,31.3513513513513,33.1111111111111,21.3,132.234370053726,40.0958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
CH Gayle,490,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2,21,12,175,18,0,18,31.3783783783784,32.5714285714286,32.7777777777778,132.812283971919,39.8378378378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,497,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1,117,63,185.714285714286,22,0,22,31.1052631578947,32.2068965517241,39.9230769230769,133.517643995151,40.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,503,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,1,13,13,100,7,0,7,30.4871794871795,22.8,30.6363636363636,133.076622363636,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,507,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,17,15,113.333333333333,11,0,11,30.8421052631579,37.5,37.8571428571429,132.820216012593,40.1948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,509,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,35,11,318.181818181818,24,0,24,30.6666666666667,13,11,135.196646809634,40.1282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
CH Gayle,512,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,2,1,5,20,1,8,9,30.125,31.4333333333333,21,133.738461406981,39.6329113924051,1,15,0,7.5,2,0,8,13.6666666666667,7.75,25,16.6875,20.030303030303,9.01010101010101,0,0.515151515151515,2.48484848484848,9
CH Gayle,515,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,1,27,28,96.4285714285714,12,0,12,30.025,12,20.4545454545455,133.27208778225,39.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,516,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,1,41,45,91.1111111111111,30,0,30,30.0243902439024,31,32.2222222222222,132.751581897421,39.4938271604938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,521,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,1,1,5,20,1,0,1,29.3333333333333,30.4516129032258,9.57142857142857,131.37656260599,39.0243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CH Gayle,528,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,1,0,3,0,-2,0,-2,28.6046511627907,29.4375,18.7,129.79371245411,38.5542168674699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CH Gayle,547,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,1,7,7,100,4,0,4,28.0454545454545,28.6666666666667,29.9,129.439025401085,38.1785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,558,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,1,5,6,83.3333333333333,2,0,2,27.4666666666667,27.8823529411765,28.25,128.896605494406,37.7882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,561,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,1,6,13,46.1538461538462,-3,6,3,26.9347826086957,27.1714285714286,3,127.934480385794,37.4186046511628,2,3,0,1.5,2,0,6,2.66666666666667,6,23.2727272727273,17.8888888888889,19.5294117647059,8.78921568627451,0,0.5,2.47058823529412,8
CH Gayle,565,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2,49,31,158.064516129032,30,0,30,30.1219512195122,33.8888888888889,29.9090909090909,128.280802635717,37.551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,567,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1,73,35,208.571428571429,51,8,59,27.6170212765957,28.0555555555556,39.2666666666667,129.193196112259,37.9545454545455,2,25,0,8.33333333333333,3,0,0,4.66666666666667,17.75,21.3333333333333,16.9473684210526,19.6857142857143,8.77619047619047,0,0.485714285714286,2.48571428571429,10
CH Gayle,573,Royal Challengers Bangalore,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2,1,4,25,1,62,63,30.9047619047619,63,22.7272727272727,128.022486043582,37.5393258426966,1,11,0,5.5,2,2,54,4.66666666666667,17,54,18.8823529411765,19.4444444444444,8.68518518518518,0,0.527777777777778,2.47222222222222,9
CH Gayle,574,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,2,9,14,64.2857142857143,1,0,1,30.2093023255814,27.3243243243243,2,127.314299690717,37.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,577,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,2,76,41,185.365853658537,54,0,54,30.75,28.0263157894737,15.125,127.952228855198,37.6483516483516,1,24,0,8,3,0,0,20,0,19.6923076923077,17.8333333333333,19.5675675675676,8.66666666666667,0,0.513513513513513,2.48648648648649,10
CH Gayle,578,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,32,23,139.130434782609,23,0,23,30.5777777777778,15,16,128.07373109354,37.5869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,581,Royal Challengers Bangalore,Delhi Daredevils,M.Chinnaswamy Stadium,1,6,9,66.6666666666667,3,0,3,27.1041666666667,3,21.0833333333333,127.413440078197,37.247311827957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,589,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,1,22,28,78.5714285714286,13,0,13,26.8163265306122,27.6410256410256,27.0769230769231,126.893844211104,37.0851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,597,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,1,77,40,192.5,55,0,55,27.38,55,19.6666666666667,127.584435324671,37.5052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,604,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2,7,18,38.8888888888889,-2,0,-2,29.8695652173913,30.3,27.25,126.660523382632,37.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,607,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,1,8,12,66.6666666666667,3,0,3,26.9019607843137,27.025,15.5,126.042030014426,36.8865979381443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,619,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,2,0,2,0,-2,0,-2,29.1914893617021,26.3170731707317,36.6875,124.755886851013,36.5102040816326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CH Gayle,622,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,1,0,1,0,-2,0,-2,26.3461538461538,25.6428571428571,25,123.495726377771,36.1414141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CH Gayle,632,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,1,48,39,123.076923076923,34,0,34,26.4905660377358,27.1666666666667,22.0769230769231,123.491538344762,36.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,640,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,1,79,52,151.923076923077,55,0,55,27.0185185185185,39,23.3333333333333,123.773038726726,36.6831683168317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,642,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2,20,14,142.857142857143,10,0,10,28.7916666666667,28.4545454545455,23.9285714285714,123.960137786828,36.5196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,645,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,40,25,160,27,0,27,28.7551020408163,27,27.0714285714286,124.310039361713,36.5533980582524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,654,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,5,8,62.5,2,0,2,28.22,34.8333333333333,29.2,123.715712060158,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CH Gayle,658,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,16,14,114.285714285714,10,0,10,27.8627450980392,18.5,15.4,123.625902557544,36.0571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,660,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,1,63,38,165.789473684211,45,0,45,27.3454545454545,26.5,28.2666666666667,124.023672096475,36.311320754717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,664,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,99,68,145.588235294118,64,0,64,28,33.6666666666667,37.6666666666667,124.225210070285,36.8971962616822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,668,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,30,22,136.363636363636,21,0,21,27.8771929824561,30.5,23.1538461538462,124.337602906334,36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
CH Gayle,681,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,63,34,185.294117647059,44,0,44,28.1551724137931,33.2,30.5454545454545,124.896836986525,37.0733944954128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,685,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,104,65,160,20,0,20,28.0169491525424,31,15.8181818181818,125.215956650283,37.6818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,687,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2,62,39,158.974358974359,41,0,41,28.1153846153846,29.5,25.0666666666667,125.520086400951,37.9009009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CH Gayle,694,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,23,22,104.545454545455,14,0,14,27.8490566037736,14.8333333333333,15.6666666666667,125.332812902241,37.7678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
