wicket_keeper_batsman,match_id,role,home_team,opposition_team,venue,inning,batsman_runs,sixes,fours,half_century,century,zeros,balls,strike_rate,rating,catch,Direct_runout,Indirect_runout,Stumping,thirty_run_bonus,half_cen_points,cent_points,zero_points,batting_run_points,batting_strike_points,total_batting_points,fp_points,total_points,avg_oppo_points,avg_venue_points,avg_inning_points,avg_batsman_runs,avg_strike_rate,avg_home_team_points,bound_runs,avg_bound_runs,avg_total_points,avg_balls
KL Rahul,573,Batsman,Royal Challengers Bangalore,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2,38,1,4,0,0,0,23,165.217391304348,9,2,0,1,0,4,0,0,0,27,4,31,0,31,18.3333333333333,31,23.5555555555556,25.5,117.445744653673,25.3333333333333,22,13.7142857142857,19.2857142857143,20.7857142857143
KL Rahul,574,Batsman,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,2,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,19,19.8888888888889,21,24.6206896551724,113.395891389753,23.2307692307692,0,13.2413793103448,18.551724137931,20.1034482758621
KL Rahul,577,Batsman,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,2,11,0,1,0,0,0,9,122.222222222222,9,0,0,0,0,0,0,0,0,8,0,8,0,8,26,18.7,19.8181818181818,24.1666666666667,113.690102417502,22.1428571428571,4,12.9333333333333,18.2,19.7333333333333
KL Rahul,640,Batsman,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,1,4,0,1,0,0,0,4,100,8.5,2,0,0,0,0,0,0,0,1,0,1,0,1,7.25,1,16.45,23.5161290322581,113.248486210486,1,4,12.6451612903226,17.6451612903226,19.2258064516129
KL Rahul,642,Batsman,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2,1,0,0,0,0,0,5,20,8,1,0,0,0,0,0,0,0,1,0,1,0,1,11.75,1,18.25,22.8125,110.334471016408,1,0,12.25,17.125,18.78125
KL Rahul,645,Batsman,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,71,1,6,1,0,0,58,122.413793103448,10,0,0,0,0,0,8,0,0,58,0,58,0,58,31,43.5,21.3076923076923,24.2727272727273,110.700511079652,20,30,12.7878787878788,18.3636363636364,19.969696969697
KL Rahul,649,Batsman,Kings XI Punjab,Delhi Capitals,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,15,1,2,0,0,0,11,136.363636363636,9,2,0,0,0,0,0,0,0,6,2,8,0,8,8,31.6666666666667,16.047619047619,24,111.455308882122,17,14,12.8235294117647,18.0588235294118,19.7058823529412
KL Rahul,654,Batsman,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,55,1,3,1,0,0,47,117.021276595745,10,0,0,0,0,0,8,0,0,51,0,51,0,51,24,26.5,23.4285714285714,24.8857142857143,111.614336531082,23.8,18,12.9714285714286,19,20.4857142857143
KL Rahul,658,Batsman,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,71,1,7,1,0,0,53,133.962264150943,10,1,0,0,0,0,8,0,0,55,2,57,0,57,36.3333333333333,38,25.6666666666667,26.1666666666667,112.235112298301,29.3333333333333,34,13.5555555555556,20.0555555555556,21.3888888888889
KL Rahul,660,Batsman,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,1,100,6,6,0,1,0,66,151.515151515152,10,0,0,0,0,0,0,16,0,16,4,20,0,20,29.625,19,16.2272727272727,28.1621621621622,113.296734979837,28,60,14.8108108108108,20.0540540540541,22.5945945945946
KL Rahul,664,Batsman,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,18,1,2,0,0,0,15,120,9,0,0,0,0,0,0,0,0,9,0,9,0,9,15.6666666666667,32.2,15.9130434782609,27.8947368421053,113.473136690894,25.625,14,14.7894736842105,19.7631578947368,22.3947368421053
KL Rahul,668,Batsman,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,52,2,3,1,0,0,47,110.63829787234,10,1,0,0,0,0,8,0,0,45,0,45,0,45,14.8,34.3333333333333,17.125,28.5128205128205,113.40044851606,27.7777777777778,24,15.025641025641,20.4102564102564,23.025641025641
KL Rahul,671,Batsman,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,51,4,6,1,0,0,16,318.75,9.5,1,0,0,0,0,8,0,0,29,6,35,0,35,22.5,34.4285714285714,26.25,29.075,118.534187303158,28.5,48,15.85,20.775,22.85
KL Rahul,677,Batsman,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,1,47,4,2,0,0,0,30,156.666666666667,10,0,0,0,0,4,0,0,0,33,4,37,0,37,21,37,17.92,29.5121951219512,119.464247775439,29.2727272727273,32,16.2439024390244,21.1707317073171,23.0243902439024
KL Rahul,681,Batsman,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,37,0,7,0,0,0,22,168.181818181818,9,0,0,0,0,4,0,0,0,20,4,24,0,24,24,33.125,18.1538461538462,29.6904761904762,120.624189927972,28.8333333333333,28,16.5238095238095,21.2380952380952,23
KL Rahul,685,Batsman,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,18,0,3,0,0,0,21,85.7142857142857,8.5,0,0,0,0,0,0,0,0,9,0,9,0,9,29.5,30.4444444444444,17.8148148148148,29.4186046511628,119.812331690444,27.3076923076923,12,16.4186046511628,20.953488372093,22.953488372093
KL Rahul,687,Batsman,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2,60,2,9,1,0,0,28,214.285714285714,9.5,1,0,0,0,0,8,0,0,35,6,41,0,41,17.6,21,27.1176470588235,30.1136363636364,121.959454022155,28.2857142857143,48,17.1363636363636,21.4090909090909,23.0681818181818
KL Rahul,691,Batsman,Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,1,23,1,3,0,0,0,15,153.333333333333,9,1,0,0,0,0,0,0,0,11,4,15,0,15,21,15,17.7142857142857,29.9555555555556,122.656651340181,27.4,18,17.1555555555556,21.2666666666667,22.8888888888889
KL Rahul,694,Batsman,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,32,1,4,0,0,0,26,123.076923076923,9,0,0,0,0,4,0,0,0,21,0,21,0,21,27.8,19,26.7777777777778,30,122.665787682284,27,22,17.2608695652174,21.2608695652174,22.9565217391304
KL Rahul,703,Batsman,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,1,24,2,1,0,0,0,20,120,9,2,0,0,0,0,0,0,0,15,0,15,0,15,28,15,17.6206896551724,29.8723404255319,122.609068795427,26.2941176470588,16,17.2340425531915,21.1276595744681,22.8936170212766
KL Rahul,707,Batsman,Kings XI Punjab,Rajasthan Royals,Holkar Cricket Stadium,2,84,3,7,1,0,0,56,150,10,1,0,0,0,0,8,0,0,62,2,64,0,64,23,39.5,28.7368421052632,31,123.179713195522,28.3888888888889,46,17.8333333333333,22.0208333333333,23.5833333333333
KL Rahul,709,Batsman,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,2,95,2,11,1,0,0,70,135.714285714286,10,0,0,0,0,0,8,0,0,64,2,66,0,66,29.1428571428571,33.5,30.6,32.3061224489796,123.435520797946,30.3684210526316,56,18.6122448979592,22.9183673469388,24.530612244898
KL Rahul,713,Batsman,Kings XI Punjab,Kolkata Knight Riders,Holkar Cricket Stadium,2,66,7,2,1,0,0,31,212.903225806452,9.5,2,0,0,0,0,8,0,0,47,6,53,0,53,23.5,44,31.6666666666667,32.98,125.224874898116,31.5,50,19.24,23.52,24.66
KL Rahul,717,Batsman,Kings XI Punjab,Royal Challengers Bangalore,Holkar Cricket Stadium,1,21,3,0,0,0,0,15,140,9,0,0,0,0,0,0,0,0,12,2,14,0,14,19.6,36.5,17.5,32.7450980392157,125.514583233447,30.6666666666667,18,19.2156862745098,23.3333333333333,24.4705882352941
KL Rahul,719,Batsman,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,2,94,3,10,1,0,0,64,146.875,10,1,0,0,0,0,8,0,0,63,2,65,0,65,31.7,30.5,33.1818181818182,33.9230769230769,125.925360478958,32.2272727272727,58,19.9615384615385,24.1346153846154,25.2307692307692
KL Rahul,725,Batsman,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,1,7,0,1,0,0,0,12,58.3333333333333,8.5,1,0,0,0,0,0,0,0,4,-4,0,0,0,19.2,1,16.9354838709677,33.4150943396226,124.650039212059,30.8260869565217,4,19.6603773584906,23.6792452830189,24.9811320754717
KL Rahul,733,Batsman,Kings XI Punjab,Delhi Capitals,Feroz Shah Kotla,1,12,1,1,0,0,0,9,133.333333333333,9,0,0,0,0,0,0,0,0,6,0,6,0,6,7,10.5,16.59375,33.0185185185185,124.810840955046,29.7916666666667,10,19.4814814814815,23.3518518518518,24.6851851851852
KL Rahul,738,Batsman,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2,42,1,7,0,0,0,29,144.827586206897,9,0,0,0,0,4,0,0,0,22,2,24,0,24,20.3333333333333,30.5,32.7826086956522,33.1818181818182,125.174781777807,29.56,34,19.7454545454545,23.3636363636364,24.7636363636364
KL Rahul,744,Batsman,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,79,5,4,1,0,0,60,131.666666666667,10,0,0,0,0,0,8,0,0,60,2,62,0,62,33.5,25.1428571428571,34,34,125.290708293679,30.8076923076923,46,20.2142857142857,24.0535714285714,25.3928571428571
KL Rahul,748,Batsman,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,2,0,0,0,0,0,7,28.5714285714286,8,0,0,0,0,0,0,0,0,2,0,2,0,2,20.4285714285714,27.6,16.1515151515152,33.4385964912281,123.593878824868,29.7407407407407,0,19.859649122807,23.6666666666667,25.0701754385965
KL Rahul,751,Batsman,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,71,5,7,1,0,0,36,197.222222222222,9.5,0,0,0,0,0,8,0,0,43,6,49,0,49,24.1666666666667,29.5454545454545,34.6,34.0862068965517,124.863333021374,30.4285714285714,58,20.5172413793103,24.1034482758621,25.2586206896552
KL Rahul,758,Batsman,Kings XI Punjab,Delhi Capitals,Dubai International Cricket Stadium,2,21,1,2,0,0,0,19,110.526315789474,8.5,1,0,0,0,0,0,0,0,12,0,12,0,12,8.66666666666667,26.5,33.7307692307692,33.864406779661,124.620332729308,29.7931034482759,14,20.4067796610169,23.8983050847458,25.1525423728814
KL Rahul,763,Batsman,Kings XI Punjab,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,132,7,14,0,1,0,70,188.571428571429,10,0,0,0,0,0,0,16,0,16,6,22,0,22,20.5714285714286,25,16.3235294117647,35.5,125.686184326676,29.5333333333333,98,21.7,23.8666666666667,25.9
KL Rahul,765,Batsman,Kings XI Punjab,Rajasthan Royals,Sharjah Cricket Stadium,1,69,1,7,1,0,0,56,123.214285714286,10,1,0,0,0,0,8,0,0,53,0,53,0,53,32.125,31,17.3714285714286,36.0491803278689,125.645661398604,30.2903225806452,34,21.9016393442623,24.344262295082,26.3934426229508
KL Rahul,769,Batsman,Kings XI Punjab,Mumbai Indians,Sheikh Zayed Stadium,2,17,0,1,0,0,0,19,89.4736842105263,8.5,0,0,0,0,0,0,0,0,14,0,14,0,14,30.0909090909091,14,33,35.741935483871,125.0622424117,29.78125,4,21.6129032258064,24.1774193548387,26.2741935483871
KL Rahul,773,Batsman,Kings XI Punjab,Chennai Super Kings,Dubai International Cricket Stadium,1,63,1,7,1,0,0,52,121.153846153846,10,0,0,0,0,0,8,0,0,47,0,47,0,47,27.4285714285714,30.5,18.1944444444444,36.1746031746032,125.000204375861,30.3030303030303,34,21.8095238095238,24.5396825396825,26.6825396825397
KL Rahul,778,Batsman,Kings XI Punjab,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,11,0,0,0,0,0,16,68.75,8.5,0,0,0,0,0,0,0,0,11,-2,9,0,9,30,26.2,32.1428571428571,35.78125,124.121294932488,29.6764705882353,0,21.46875,24.296875,26.515625
KL Rahul,780,Batsman,Kings XI Punjab,Kolkata Knight Riders,Sheikh Zayed Stadium,2,74,0,6,1,0,0,58,127.586206896552,10,0,0,0,0,0,8,0,0,64,0,64,0,64,25.875,30.6666666666667,33.2413793103448,36.3692307692308,124.174601270397,30.6571428571429,24,21.5076923076923,24.9076923076923,27
KP Pietersen,59,Batsman,Royal Challengers Bangalore,Rajasthan Royals,Newlands,1,32,0,4,0,0,0,30,106.666666666667,8.5,0,0,0,0,4,0,0,0,24,0,24,0,24,24,24,24,32,106.666666666667,24,16,16,24,30
KP Pietersen,63,Batsman,Royal Challengers Bangalore,Chennai Super Kings,St George's Park,2,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,-2,-2,-2,16,53.3333333333335,11,0,8,11,15.5
KP Pietersen,65,Batsman,Royal Challengers Bangalore,Deccan Chargers,Newlands,2,11,0,1,0,0,0,17,64.7058823529412,8.5,0,0,0,0,0,0,0,0,8,-2,6,0,6,6,15,2,14.3333333333333,57.1241830065361,9.33333333333333,4,6.66666666666667,9.33333333333333,16
KP Pietersen,68,Batsman,Royal Challengers Bangalore,Kings XI Punjab,Kingsmead,1,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,-2,-2,11,10.75,42.8431372549021,6.5,0,5,6.5,12.5
KP Pietersen,70,Batsman,Royal Challengers Bangalore,Delhi Daredevils,St George's Park,1,37,2,2,0,0,0,26,142.307692307692,9,0,0,0,0,4,0,0,0,29,2,31,0,31,31,14.5,17.6666666666667,16,62.73604826546,11.4,20,8,11.4,15.2
KP Pietersen,75,Batsman,Royal Challengers Bangalore,Kolkata Knight Riders,Kingsmead,2,13,0,1,0,0,0,13,100,8.5,0,0,0,0,0,0,0,0,10,0,10,0,10,10,4,4.66666666666667,15.5,68.9467068878834,11.1666666666667,4,7.33333333333333,11.1666666666667,14.8333333333333
KP Pietersen,143,Batsman,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,23,1,2,0,0,0,14,164.285714285714,9,0,0,0,0,0,0,0,0,14,4,18,0,18,8,18,17.75,16.5714285714286,82.5665650875734,12.1428571428571,14,8.28571428571429,12.1428571428571,14.7142857142857
KP Pietersen,146,Batsman,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,66,1,7,1,0,0,45,146.666666666667,10,0,0,0,0,0,8,0,0,50,2,52,0,52,25,52,16.5,22.75,90.5790777849601,17.125,34,11.5,17.125,18.5
KP Pietersen,150,Batsman,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2,16,1,0,0,0,0,19,84.2105263157895,8.5,0,0,0,0,0,0,0,0,13,0,13,0,13,22,13,15.8,22,89.8714609550523,16.6666666666667,6,10.8888888888889,16.6666666666667,18.5555555555556
KP Pietersen,164,Batsman,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,2,62,2,10,1,0,0,29,213.793103448276,9.5,0,0,0,0,0,8,0,0,34,6,40,0,40,32,40,19.8333333333333,26,102.263625204375,19,52,15,19,19.6
KP Pietersen,168,Batsman,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2,21,1,1,0,0,0,16,131.25,9,0,0,0,0,0,0,0,0,15,2,17,0,17,17,17,19.4285714285714,25.5454545454545,104.898750185795,18.8181818181818,10,14.5454545454545,18.8181818181818,19.2727272727273
KP Pietersen,172,Batsman,Royal Challengers Bangalore,Mumbai Indians,Dr DY Patil Sports Academy,2,19,0,2,0,0,0,15,126.666666666667,9,0,0,0,0,0,0,0,0,13,0,13,0,13,15,13,18.625,25,106.712743225868,18.3333333333333,8,14,18.3333333333333,18.9166666666667
KP Pietersen,174,Batsman,Royal Challengers Bangalore,Deccan Chargers,Dr DY Patil Sports Academy,2,29,2,1,0,0,0,21,138.095238095238,9,0,0,0,0,0,0,0,0,20,2,22,0,22,14,17.5,19,25.3076923076923,109.126781292742,18.6153846153846,16,14.1538461538462,18.6153846153846,19.0769230769231
KP Pietersen,259,Batsman,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2,43,2,3,0,0,0,26,165.384615384615,9,0,0,0,0,4,0,0,0,32,4,36,0,36,17.3333333333333,24.5,20.7,26.5714285714286,113.14519801359,36,24,14.8571428571429,19.8571428571429,19.5714285714286
KP Pietersen,267,Batsman,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,2,9,0,1,0,0,0,8,112.5,8.5,0,0,0,0,0,0,0,0,6,0,6,0,6,12,6,19.3636363636364,25.4,113.102184812684,21,4,14.1333333333333,18.9333333333333,18.8
KP Pietersen,272,Batsman,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2,103,9,6,0,1,0,66,156.060606060606,10,0,0,0,0,0,0,16,0,16,4,20,0,20,16,23,19.4166666666667,30.25,115.78708614068,20.6666666666667,78,18.125,19,21.75
KP Pietersen,274,Batsman,Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,2,32,3,1,0,0,0,23,139.130434782609,9,0,0,0,0,4,0,0,0,24,2,26,0,26,26,23.75,19.9230769230769,30.3529411764706,117.160224296087,22,22,18.3529411764706,19.4117647058824,21.8235294117647
KP Pietersen,279,Batsman,Delhi Daredevils,Pune Warriors,Subrata Roy Sahara Stadium,2,27,2,1,0,0,0,21,128.571428571429,9,0,0,0,0,0,0,0,0,18,0,18,0,18,22,18,19.7857142857143,30.1666666666667,117.794180089162,21.2,16,18.2222222222222,19.3333333333333,21.7777777777778
KP Pietersen,282,Batsman,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,1,50,3,6,1,0,0,27,185.185185185185,9.5,0,0,0,0,0,8,0,0,31,6,37,0,37,18.25,26.4,21.6,31.2105263157895,121.341075094216,23.8333333333333,42,19.4736842105263,20.2631578947368,22.0526315789474
KP Pietersen,285,Batsman,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,1,5,0,1,0,0,0,5,100,8.5,0,0,0,0,0,0,0,0,2,0,2,0,2,22,22.3333333333333,18.3333333333333,29.9,120.274021339505,20.7142857142857,4,18.7,19.35,21.2
KP Pietersen,288,Batsman,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2,36,1,3,0,0,0,34,105.882352941176,8.5,0,0,0,0,4,0,0,0,28,0,28,0,28,23.5,34,20.3333333333333,30.1904761904762,119.588703796727,21.625,18,18.6666666666667,19.7619047619048,21.8095238095238
KP Pietersen,411,Batsman,Delhi Daredevils,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,16,1,1,0,0,0,17,94.1176470588235,8.5,0,0,0,0,0,0,0,0,10,0,10,0,10,10,10,19.6875,29.5454545454545,118.430928490459,20.3333333333333,10,18.2727272727273,19.3181818181818,21.5909090909091
KP Pietersen,414,Batsman,Delhi Daredevils,Mumbai Indians,Sharjah Cricket Stadium,2,26,1,2,0,0,0,18,144.444444444444,9,0,0,0,0,0,0,0,0,17,2,19,0,19,18.4,19,19.6470588235294,29.3913043478261,119.561950923241,20.2,14,18.0869565217391,19.304347826087,21.4347826086956
KP Pietersen,421,Batsman,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,1,14,0,2,0,0,0,15,93.3333333333333,8.5,0,0,0,0,0,0,0,0,8,0,8,0,8,20.4,20.2857142857143,16.8571428571429,28.75,118.469091856995,19.0909090909091,8,17.6666666666667,18.8333333333333,21.1666666666667
KP Pietersen,423,Batsman,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,1,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,12.5,17.5,14.5,27.6,113.730328182715,17.3333333333333,0,16.96,18,20.36
KP Pietersen,426,Batsman,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,1,6,0,1,0,0,0,12,50,8,0,0,0,0,0,0,0,0,3,-4,-1,0,-1,4.5,15.4444444444444,12.7777777777778,26.7692307692308,111.279161714149,15.9230769230769,4,16.4615384615385,17.2692307692308,20.0384615384615
KP Pietersen,431,Batsman,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,1,35,2,4,0,0,0,20,175,9.5,0,0,0,0,4,0,0,0,21,6,27,0,27,18.5,16.6,14.2,27.0740740740741,113.639192761773,16.7142857142857,28,16.8888888888889,17.6296296296296,20.037037037037
KP Pietersen,436,Batsman,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,33,1,2,0,0,0,31,106.451612903226,8.5,0,0,0,0,4,0,0,0,28,0,28,0,28,28,22.5,20.1111111111111,27.2857142857143,113.382493481111,17.4666666666667,14,16.7857142857143,18,20.4285714285714
KP Pietersen,439,Batsman,Delhi Daredevils,Rajasthan Royals,"Sardar Patel Stadium, Motera",2,13,0,1,0,0,0,20,65,8.5,0,0,0,0,0,0,0,0,10,-2,8,0,8,18.3333333333333,8,19.4736842105263,26.7931034482759,111.714131636934,16.875,4,16.3448275862069,17.6551724137931,20.4137931034483
KP Pietersen,442,Batsman,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,1,49,1,6,0,0,0,33,148.484848484849,10,0,0,0,0,4,0,0,0,32,2,34,0,34,28,18.1818181818182,16,27.5333333333333,112.939822198532,17.8823529411765,30,16.8,18.2,20.8333333333333
KP Pietersen,449,Batsman,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,2,44,1,6,0,0,0,31,141.935483870968,10,0,0,0,0,4,0,0,0,27,2,29,0,29,20.1666666666667,17.5,19.95,28.0645161290323,113.875166123449,18.5,30,17.2258064516129,18.5483870967742,21.1612903225806
KP Pietersen,454,Batsman,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,58,0,9,1,0,0,41,141.463414634146,10,0,0,0,0,0,8,0,0,39,2,41,0,41,31.25,46.5,18.0833333333333,29,114.737298889408,19.6842105263158,36,17.8125,19.25,21.78125
KP Pietersen,518,Batsman,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,2,21,2,0,0,0,0,14,150,9,0,0,0,0,0,0,0,0,15,2,17,0,17,19.7142857142857,17.3333333333333,19.8095238095238,28.7575757575758,115.805865589729,17,12,17.6363636363636,19.1818181818182,21.5454545454545
KP Pietersen,523,Batsman,Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,1,37,1,2,0,0,0,31,119.354838709677,9,0,0,0,0,4,0,0,0,32,0,32,0,32,32,32,19.1538461538462,29,115.910247152081,24.5,14,17.5294117647059,19.5588235294118,21.8235294117647
KP Pietersen,527,Batsman,Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,15,0,2,0,0,0,15,100,8.5,0,0,0,0,0,0,0,0,9,0,9,0,9,26.8,9,18.4285714285714,28.6,115.455668662021,19.3333333333333,8,17.2571428571429,19.2571428571429,21.6285714285714
KP Pietersen,533,Batsman,Rising Pune Supergiants,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,2,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,13,-2,18.8181818181818,27.8055555555556,112.248566754743,14,0,16.7777777777778,18.6666666666667,21.0555555555556
KS Williamson,472,Batsman,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,26,1,1,0,0,0,20,130,9,0,0,0,0,0,0,0,0,20,2,22,0,22,22,22,22,26,130,22,10,10,22,20
KS Williamson,475,Batsman,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,5,0,0,0,0,0,9,55.5555555555556,8,2,0,0,0,0,0,0,0,5,0,5,0,5,5,5,13.5,15.5,92.7777777777778,13.5,0,5,13.5,14.5
KS Williamson,544,Batsman,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1,50,0,7,1,0,0,38,131.578947368421,10,1,0,0,0,0,8,0,0,37,2,39,0,39,22,39,39,27,105.711500974659,22,28,12.6666666666667,22,22.3333333333333
KS Williamson,551,Batsman,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2,6,0,1,0,0,0,9,66.6666666666667,8.5,1,0,0,0,0,0,0,0,3,0,3,0,3,3,21,10,21.75,95.9502923976608,17.25,4,10.5,17.25,19
KS Williamson,554,Batsman,Sunrisers Hyderabad,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,2,0,0,0,0,0,5,40,8,1,0,0,0,0,0,0,0,2,0,2,0,2,2,2,20.5,17.8,84.7602339181286,14.2,0,8.4,14.2,16.2
KS Williamson,557,Batsman,Sunrisers Hyderabad,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,32,0,3,0,0,0,39,82.051282051282,8.5,0,0,0,0,4,0,0,0,27,0,27,0,27,27,14.5,22.6666666666667,20.1666666666667,84.3087419403209,16.3333333333333,12,9,16.3333333333333,20
KS Williamson,559,Batsman,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",1,27,0,3,0,0,0,26,103.846153846154,8.5,0,0,0,0,0,0,0,0,18,0,18,0,18,18,20,21.5,21.1428571428571,87.0998007840113,16.5714285714286,12,9.42857142857143,16.5714285714286,20.8571428571429
KS Williamson,572,Batsman,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2,7,0,0,0,0,0,9,77.7777777777778,8.5,2,0,0,0,0,0,0,0,7,0,7,16,23,23,23,13.25,19.375,85.9345479082321,17.375,0,8.25,17.375,19.375
KS Williamson,598,Batsman,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",1,89,5,6,1,0,0,52,171.153846153846,10,0,0,0,0,0,8,0,0,64,6,70,0,70,44,32.5,31.2,27.1111111111111,95.4033588244115,23.2222222222222,54,13.3333333333333,23.2222222222222,23
KS Williamson,602,Batsman,Sunrisers Hyderabad,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1,21,1,1,0,0,0,14,150,9,0,0,0,0,0,0,0,0,15,2,17,0,17,17,17,28.8333333333333,26.5,100.86302294197,22.6,10,13,22.6,22.1
KS Williamson,609,Batsman,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,54,2,4,1,0,0,27,200,9.5,1,0,0,0,0,8,0,0,44,6,50,0,50,50,50,31.8571428571429,29,109.875475401791,25.0909090909091,28,14.3636363636364,25.0909090909091,22.5454545454545
KS Williamson,613,Batsman,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",1,40,0,5,0,0,0,25,160,9,0,0,0,0,4,0,0,0,29,4,33,0,33,28,32.6,32,29.9166666666667,114.052519118309,25.75,20,14.8333333333333,25.75,22.75
KS Williamson,616,Batsman,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,1,24,1,1,0,0,0,24,100,8.5,0,0,0,0,0,0,0,0,18,0,18,0,18,35.3333333333333,18,30.4444444444444,29.4615384615385,112.971556109208,25.1538461538462,10,14.4615384615385,25.1538461538462,22.8461538461538
